Unnamed: 0,car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),car_age,price_per_km
954,2013 Hyundai Grand i10 1.2 Kappa Magna BSIV,2013,Comprehensive,Petrol,5,50000,Second Owner,Manual,2013,18.9,1197.0,1197.0,8186.0,3.95,13,7.9
955,2021 Mercedes-Benz G G 350d,2021,Comprehensive,Diesel,5,38000,First Owner,Automatic,2021,8.13,2925.0,2925.0,28161.0,2.45,5,6.447368421052633
956,2013 Maruti Ritz VXi,2014,Comprehensive,Petrol,5,80330,First Owner,Manual,2013,1197.0,8580.0,8580.0,114.0,2.93,12,3.6474542512137433
957,2015 Honda City V MT,2015,Third Party insurance,Petrol,5,94000,First Owner,Manual,2015,16.8,1497.0,1497.0,1163.0,6.25,11,6.648936170212766
958,2018 Land Rover Discovery Sport TD4 SE,2018,Zero Dep,Diesel,7,37800,First Owner,Automatic,2018,12.83,1999.0,1999.0,14831.0,37.9,8,100.26455026455027
959,2022 Audi Q7 Technology 2022-2022,2022,Comprehensive,Petrol,7,8000,First Owner,Automatic,2022,11.21,2995.0,2995.0,33525.0,87.0,4,1087.5
960,2019 Honda WR-V i-VTEC VX,2019,Comprehensive,Petrol,5,67606,First Owner,Manual,2019,17.5,1199.0,1199.0,887.0,6.82,7,10.087862024080703
961,2016 Audi Q3 35 TDI Quattro Premium Plus,2016,Third Party insurance,Diesel,5,72135,Second Owner,Automatic,2016,15.73,1968.0,1968.0,17433.0,15.75,10,21.83406113537118
962,2015 Hyundai i20 Asta 1.2,2015,Comprehensive,Petrol,5,96658,First Owner,Manual,2015,18.6,1197.0,1197.0,8183.0,5.1,11,5.276335119700386
963,2017 Audi A4 30 TFSI Premium Plus,2017,Zero Dep,Petrol,5,29000,First Owner,Automatic,2017,17.84,1395.0,1395.0,14751.0,27.25,9,93.96551724137932
964,2017 Audi Q7 45 TDI Quattro Technology,2017,Comprehensive,Diesel,7,76000,Second Owner,Automatic,2017,14.75,2967.0,2967.0,245.0,45.0,9,59.21052631578947
965,2017 Maruti Ciaz 1.4 AT Alpha,2017,Comprehensive,Petrol,5,26750,First Owner,Automatic,2017,19.12,1373.0,1373.0,911.0,8.62,9,32.22429906542056
966,2009 Mercedes-Benz S-Class S 350 L,2009,Not Available,Petrol,5,92762,Fifth Owner,Automatic,2009,10.13,3498.0,3498.0,3649.0,8.25,17,8.893728035186822
967,2018 Jaguar XF 2.0 Diesel Portfolio,2018,Comprehensive,Diesel,5,14000,First Owner,Automatic,2018,19.33,1999.0,1999.0,177.0,35.5,8,253.57142857142858
968,2018 Nissan Micra Active XV S,2018,Comprehensive,Petrol,5,43293,First Owner,Manual,2018,19.49,1198.0,1198.0,6704.0,4.12,8,9.516550019633659
969,2017 Honda City 1.5 V MT Exclusive,2017,Comprehensive,Petrol,5,102786,First Owner,Manual,2017,17.0,1497.0,1497.0,1186600.0,5.95,9,5.788726091101901
970,2015 Nissan Micra Active XV S,2015,Comprehensive,Petrol,5,98751,First Owner,Manual,2015,19.49,1198.0,1198.0,6704.0,2.98,11,3.0176909600915436
971,2017 Jeep Grand Cherokee Summit 4X4,2017,Comprehensive,Diesel,5,53000,First Owner,Automatic,2017,12.8,2998.0,2998.0,2396.0,34.9,9,65.84905660377359
972,2017 BMW 3 Series 320d,2017,Zero Dep,Diesel,5,54776,Second Owner,Automatic,2017,22.69,1995.0,1995.0,190.0,18.9,9,34.50416240689353
973,2018 Maruti Ciaz 1.3 Alpha,2018,Comprehensive,Diesel,5,59870,First Owner,Manual,2018,28.09,1248.0,1248.0,885.0,7.27,8,12.142976448972775
974,2013 Hyundai Grand i10 1.2 Kappa Magna BSIV,2013,Comprehensive,Petrol,5,50000,Second Owner,Manual,2013,18.9,1197.0,1197.0,8186.0,3.95,13,7.9
975,2021 Mercedes-Benz G G 350d,2021,Comprehensive,Diesel,5,38000,First Owner,Automatic,2021,8.13,2925.0,2925.0,28161.0,2.45,5,6.447368421052633
976,2013 Maruti Ritz VXi,2014,Comprehensive,Petrol,5,80330,First Owner,Manual,2013,1197.0,8580.0,8580.0,114.0,2.93,12,3.6474542512137433
977,2015 Honda City V MT,2015,Third Party insurance,Petrol,5,94000,First Owner,Manual,2015,16.8,1497.0,1497.0,1163.0,6.25,11,6.648936170212766
978,2018 Land Rover Discovery Sport TD4 SE,2018,Zero Dep,Diesel,7,37800,First Owner,Automatic,2018,12.83,1999.0,1999.0,14831.0,37.9,8,100.26455026455027
979,2019 Audi Q7 45 TDI Quattro Premium Plus,2019,Third Party insurance,Diesel,7,25000,First Owner,Automatic,2019,14.75,2967.0,2967.0,245.0,65.5,7,262.0
980,2019 Tata Harrier XZ BSVI,2019,Comprehensive,Diesel,5,29294,First Owner,Manual,2019,16.35,1956.0,1956.0,16767.0,13.65,7,46.596572676998704
981,2023 Kia Seltos HTX IVT G,2023,Comprehensive,Petrol,5,6800,First Owner,Automatic,2023,16.8,1497.0,1497.0,11342.0,16.95,3,249.26470588235293
982,2020 Ford Figo Titanium BSIV,2021,Comprehensive,Petrol,5,16847,First Owner,Manual,2020,20.4,1194.0,1194.0,9493.0,5.94,5,35.25850299756633
983,2017 Mercedes-Benz CLA Urban Sport 200d,2017,Comprehensive,Diesel,5,70000,Third Owner,Automatic,2017,17.9,2143.0,2143.0,1341.0,17.5,9,25.0
984,2022 Audi Q5 Technology BSVI,2022,Third Party insurance,Petrol,5,25500,First Owner,Automatic,2022,13.47,1984.0,1984.0,24559.0,55.8,4,218.8235294117647
985,2018 Renault Duster 110PS Diesel RxZ AMT,2018,Comprehensive,Diesel,5,65865,First Owner,Automatic,2018,19.6,1461.0,1461.0,10845.0,7.99,8,12.130873756927048
986,2021 Audi A6 45 TFSI Technology BSVI,2021,Comprehensive,Petrol,5,1000,First Owner,Automatic,2021,14.11,1984.0,1984.0,2413.0,55.9,5,5590.0
987,2018 Volvo XC60 D4 Momentum,2018,Comprehensive,Diesel,5,60000,Second Owner,Automatic,2018,14.7,1984.0,1984.0,181.0,38.0,8,63.333333333333336
988,2020 Tata Nexon XZ Plus Diesel S,2021,Comprehensive,Diesel,5,54000,First Owner,Manual,2020,21.19,1497.0,1497.0,10849.0,9.99,5,18.5
989,2022 BMW 3 Series M340i xDrive,2022,Comprehensive,Petrol,5,5500,First Owner,Automatic,2022,13.02,2998.0,2998.0,36878.0,72.0,4,1309.090909090909
990,2021 Honda Jazz ZX CVT,2021,Comprehensive,Petrol,5,20866,Second Owner,Automatic,2021,17.1,1199.0,1199.0,8850.0,8.14,5,39.0108310169654
991,2023 Maruti Baleno Alpha AMT BSVI,2023,Comprehensive,Petrol,5,5000,First Owner,Automatic,2023,22.94,1197.0,1197.0,8850.0,9.85,3,197.0
992,2010 Maruti Swift LXI,2010,Comprehensive,Petrol,5,130363,First Owner,Manual,2010,18.6,1197.0,1197.0,858.0,1.3,16,0.9972154675789909
993,2018 Mahindra Marazzo M8,2018,Comprehensive,Diesel,7,73937,First Owner,Manual,2018,17.3,1497.0,1497.0,121.0,8.99,8,12.159000229925477
994,2017 Hyundai Creta 1.4 E Plus CRDi,2017,Comprehensive,Diesel,5,40000,First Owner,Manual,2017,1396.0,887.0,887.0,2197.0,7.99,9,19.975
995,2020 Mercedes-Benz GLE 300d,2020,Comprehensive,Diesel,5,15000,Second Owner,Automatic,2020,1950.0,24138.0,24138.0,500.0,74.5,6,496.6666666666667
996,2018 Nissan Micra Active XV S,2018,Comprehensive,Petrol,5,42014,First Owner,Manual,2018,19.49,1198.0,1198.0,6704.0,4.25,8,10.115675727138573
997,2021 MG Hector Sharp DCT,2021,Comprehensive,Petrol,5,34000,First Owner,Automatic,2021,13.96,1451.0,1451.0,141.0,16.4,5,48.23529411764705
998,2018 Maruti Vitara Brezza ZDi Plus AMT,2018,Third Party insurance,Diesel,5,73000,First Owner,Automatic,2018,24.3,1248.0,1248.0,885.0,7.0,8,9.58904109589041
999,2019 Maruti SX4 S Cross Zeta DDiS 200 SH,2019,Comprehensive,Diesel,5,59841,First Owner,Manual,2019,25.1,1248.0,1248.0,885.0,8.74,7,14.605370899550476
1000,2021 Kia Seltos HTX IVT G,2021,Zero Dep,Petrol,5,37000,First Owner,Automatic,2021,16.8,1497.0,1497.0,11342.0,15.25,5,41.21621621621622
1001,2012 Toyota Etios Liva G,2012,Comprehensive,Petrol,5,81949,First Owner,Manual,2012,17.71,1197.0,1197.0,789.0,2.92,14,3.563191741204896
1002,2017 Hyundai i10 Magna,2017,Comprehensive,Petrol,5,50000,First Owner,Manual,2017,1197.0,789.0,789.0,1117.0,4.25,9,8.5
1004,2020 Honda City ZX CVT,2021,Comprehensive,Petrol,5,34769,First Owner,Automatic,2020,18.3,1498.0,1498.0,11935.0,13.08,5,37.619718714947226
1005,2015 Maruti Swift LXI,2015,Comprehensive,Petrol,5,79656,First Owner,Manual,2015,1197.0,8180.0,8180.0,113.0,3.1,11,3.8917344581701316
1006,2019 Mercedes-Benz C-Class Progressive C 220d,2019,Third Party insurance,Diesel,5,55000,First Owner,Automatic,2019,12.6,1950.0,1950.0,194.0,34.75,7,63.18181818181818
1007,2016 Hyundai i20 Asta Option 1.2,2017,Comprehensive,Petrol,5,84310,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,5.64,9,6.689597912465899
1008,2018 Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,Comprehensive,Petrol,5,23000,First Owner,Manual,2018,18.9,1197.0,1197.0,8186.0,5.15,8,22.39130434782609
1009,2016 Nissan Micra Active XV S,2016,Comprehensive,Petrol,5,79362,First Owner,Manual,2016,19.49,1198.0,1198.0,6704.0,3.42,10,4.3093672034474935
1010,2019 BMW X4 M Sport X xDrive20d,2019,Comprehensive,Diesel,5,18000,Second Owner,Automatic,2019,16.55,1995.0,1995.0,18774.0,49.5,7,275.0
1011,2013 Maruti Ritz VXi,2013,Comprehensive,Petrol,5,102511,First Owner,Manual,2013,1197.0,8580.0,8580.0,114.0,2.49,13,2.4290076186945795
1012,2018 Maruti Ertiga CNG VXI,2018,Comprehensive,CNG,7,70000,First Owner,Manual,2018,26.08,1462.0,1462.0,9119.0,7.65,8,10.928571428571429
1013,2017 Mercedes-Benz GLS 350d 4MATIC,2017,Comprehensive,Diesel,7,80000,Second Owner,Automatic,2017,11.0,2987.0,2987.0,258.0,48.5,9,60.625
1014,2015 Hyundai Grand i10 Asta,2015,Comprehensive,Petrol,5,105446,First Owner,Manual,2015,18.9,1197.0,1197.0,82.0,3.75,11,3.5563226675265063
1015,2015 Maruti Baleno 1.2 Delta,2015,Comprehensive,Petrol,5,54000,First Owner,Manual,2015,21.4,1197.0,1197.0,831.0,4.25,11,7.87037037037037
1016,2013 Hyundai i10 Era,2013,Comprehensive,Petrol,5,75865,First Owner,Manual,2013,1086.0,6805.0,6805.0,9904.0,2.65,13,3.4930468595531536
1017,2020 Kia Seltos HTK Plus G,2020,Third Party insurance,Petrol,5,64690,First Owner,Manual,2020,16.8,1497.0,1497.0,11343.0,10.0,6,15.45833977430824
1018,2022 Hyundai Venue SX BSVI,2022,Third Party,Petrol,5,5103,First Owner,Manual,2022,1197.0,8180.0,8180.0,1138.0,10.85,4,212.62002743484226
1019,2015 Tata Nano CNG XM,2015,Third Party,CNG,4,52000,Second Owner,Manual,2015,624.0,3748.0,3748.0,51.0,1.5,11,2.8846153846153846
1020,2018 Mahindra KUV 100 mFALCON G80 K2,2018,Comprehensive,Petrol,6,18706,First Owner,Manual,2018,1198.0,82.0,82.0,115.0,4.24,8,22.666524109911258
1021,2016 Hyundai Xcent 1.2 Kappa S,2017,Third Party,Petrol,5,43687,First Owner,Manual,2016,19.1,1197.0,1197.0,82.0,5.2,9,11.90285439604459
1022,2019 Hyundai Venue SX Plus Turbo DCT BSIV,2019,Third Party insurance,Petrol,5,51000,First Owner,Automatic,2019,18.15,998.0,998.0,11835.0,9.75,7,19.11764705882353
1023,2012 Honda City V MT,2012,Third Party insurance,Petrol,5,60758,Second Owner,Manual,2012,16.8,1497.0,1497.0,1163.0,4.4,14,7.241844695348761
1024,2020 Hyundai Venue SX Opt Diesel BSIV,2022,Third Party insurance,Diesel,5,42000,First Owner,Manual,2020,23.7,1396.0,1396.0,887.0,10.5,4,25.0
1025,2016 Maruti Vitara Brezza ZDi Plus Dual Tone,2016,Third Party insurance,Diesel,5,42261,First Owner,Manual,2016,24.3,1248.0,1248.0,885.0,8.85,10,20.94129339106978
1026,2015 Hyundai Grand i10 Magna,2015,Comprehensive,Petrol,5,75499,First Owner,Manual,2015,1197.0,82.0,82.0,114.0,4.56,11,6.0398150968887
1028,2015 Hyundai Grand i10 Magna,2015,Third Party,Petrol,5,87109,Second Owner,Manual,2015,1197.0,82.0,82.0,114.0,4.59,11,5.269260351972815
1029,2019 Mahindra TUV 300 T10,2019,Comprehensive,Diesel,7,69000,First Owner,Manual,2019,18.49,1493.0,1493.0,100.0,8.5,7,12.318840579710145
1030,2017 Volkswagen Ameo 1.5 TDI Highline AT,2017,Comprehensive,Diesel,5,109000,First Owner,Automatic,2017,22.0,1498.0,1498.0,108495.0,6.25,9,5.73394495412844
1031,2018 Hyundai Elantra 1.6 SX Option AT,2018,Comprehensive,Diesel,5,90001,First Owner,Automatic,2018,18.23,1582.0,1582.0,1262.0,10.75,8,11.944311729869668
1032,2022 Skoda Kushaq 1.5 TSI Style DSG,2022,Third Party,Petrol,5,13000,First Owner,Automatic,2022,18.89,1498.0,1498.0,14751.0,16.5,4,126.92307692307692
1033,2011 Volkswagen Polo Diesel Comfortline 1.2L,2011,Comprehensive,Diesel,5,60000,Second Owner,Manual,2011,22.07,1199.0,1199.0,739.0,2.4,15,4.0
1034,2010 Hyundai Accent GLE,2010,Comprehensive,Petrol,5,75000,First Owner,Manual,2010,1495.0,94.0,94.0,125.0,1.9,16,2.533333333333333
1035,2019 Maruti XL6 Alpha AT,2019,Comprehensive,Petrol,6,76000,First Owner,Automatic,2019,17.99,1462.0,1462.0,1032.0,9.25,7,12.171052631578947
1036,2014 Maruti Ertiga VDI,2014,Third Party insurance,Diesel,7,82000,First Owner,Manual,2014,20.77,1248.0,1248.0,8876.0,6.5,12,7.926829268292683
1037,2016 Maruti Vitara Brezza ZDi Plus Dual Tone,2016,Third Party insurance,Diesel,5,42261,First Owner,Manual,2016,24.3,1248.0,1248.0,885.0,8.85,10,20.94129339106978
1038,2015 Hyundai Grand i10 Magna,2015,Third Party,Petrol,5,87109,Second Owner,Manual,2015,1197.0,82.0,82.0,114.0,4.59,11,5.269260351972815
1039,2014 Maruti Ertiga VDI,2014,Third Party insurance,Diesel,7,82000,First Owner,Manual,2014,20.77,1248.0,1248.0,8876.0,6.5,12,7.926829268292683
1040,2016 Hyundai EON Era Plus,2016,Third Party insurance,Petrol,5,47057,First Owner,Manual,2016,814.0,552.0,552.0,745.0,3.17,10,6.736511039802792
1041,2019 Hyundai Verna VTVT 1.6 SX,2019,Zero Dep,Petrol,5,123715,First Owner,Manual,2019,17.0,1591.0,1591.0,1213.0,7.7,7,6.22398254051651
1043,2021 Tata Tiago XT BSVI,2021,Third Party,Petrol,5,36522,First Owner,Manual,2021,19.01,1199.0,1199.0,8482.0,5.44,5,14.895131701440228
1044,2016 Volkswagen Vento 1.6 Highline,2016,Third Party insurance,Petrol,5,63000,First Owner,Manual,2016,16.09,1598.0,1598.0,1032.0,5.8,10,9.206349206349206
1045,2018 Volkswagen Polo 1.0 MPI Comfortline,2018,Comprehensive,Petrol,5,23285,First Owner,Manual,2018,17.74,999.0,999.0,7510.0,5.73,8,24.608116813399185
1046,2021 Hyundai Grand i10 Nios Sportz,2021,Zero Dep,Petrol,5,14596,Second Owner,Manual,2021,20.7,1197.0,1197.0,8186.0,6.41,5,43.9161414086051
1047,2013 Mercedes-Benz C-Class 220 CDI AT,2013,Comprehensive,Diesel,5,48401,First Owner,Automatic,2013,14.84,2143.0,2143.0,170.0,12.0,13,24.79287618024421
1048,2021 Maruti Baleno Zeta,2021,Zero Dep,Petrol,5,34377,First Owner,Manual,2021,21.01,1197.0,1197.0,8180.0,7.57,5,22.020536986938943
1049,2011 Mercedes-Benz M-Class ML 350 CDI,2011,Third Party insurance,Diesel,5,127000,Third Owner,Automatic,2011,11.74,2987.0,2987.0,2548.0,11.0,15,8.661417322834646
1050,2018 Mercedes-Benz E-Class Exclusive E 220 d BSIV,2018,Comprehensive,Diesel,5,70000,First Owner,Automatic,2018,16.1,1950.0,1950.0,1917.0,39.95,8,57.07142857142858
1052,2017 Ford Ecosport 1.5 Diesel Titanium Plus,2017,Comprehensive,Diesel,5,65000,First Owner,Manual,2017,21.7,1498.0,1498.0,9896.0,7.25,9,11.153846153846153
1053,2020 Jeep Compass 2.0 Limited Plus,2020,Comprehensive,Diesel,5,80000,First Owner,Manual,2020,17.1,1956.0,1956.0,17063.0,16.5,6,20.625
1054,2014 Honda Mobilio S i-DTEC,2014,Comprehensive,Diesel,7,89000,First Owner,Manual,2014,24.2,1498.0,1498.0,986.0,5.5,12,6.179775280898877
1055,2018 Ford Ecosport 1.5 Diesel Titanium Plus,2018,Comprehensive,Diesel,5,90000,First Owner,Manual,2018,21.7,1498.0,1498.0,9896.0,7.75,8,8.61111111111111
1056,2017 Volkswagen Vento 1.5 TDI Highline AT,2017,Comprehensive,Diesel,5,109000,First Owner,Automatic,2017,22.15,1498.0,1498.0,1086.0,7.25,9,6.651376146788991
1057,2021 Mahindra XUV300 W8 AMT Optional Diesel BSVI,2021,Zero Dep,Diesel,5,66302,First Owner,Automatic,2021,19.7,1497.0,1497.0,11505.0,11.24,5,16.952731440982173
1058,2012 Maruti Swift Dzire VXI,2012,Third Party insurance,Petrol,5,79247,First Owner,Manual,2012,22.41,1197.0,1197.0,8850.0,4.1,14,5.173697427031938
1059,2017 Mini Cooper Clubman Cooper S,2017,Comprehensive,Petrol,5,46000,First Owner,Automatic,2017,13.79,1998.0,1998.0,192.0,33.0,9,71.73913043478261
1060,2017 Maruti Baleno 1.3 Alpha,2018,Third Party,Diesel,5,82051,First Owner,Manual,2017,27.39,1248.0,1248.0,74.0,6.07,8,7.397837930067885
1061,2021 Maruti Swift ZXI Plus,2021,Third Party insurance,Petrol,5,31655,First Owner,Manual,2021,22.38,1197.0,1197.0,8850.0,7.75,5,24.48270415416206
1062,2017 Hyundai Grand i10 Sportz,2017,Comprehensive,Petrol,5,16000,First Owner,Manual,2017,18.9,1197.0,1197.0,8186.0,5.75,9,35.9375
1063,2019 Honda WR-V i-DTEC VX,2019,Zero Dep,Diesel,5,59965,First Owner,Manual,2019,25.5,1498.0,1498.0,986.0,7.61,7,12.690736262819978
1064,2009 Hyundai i20 Asta,2009,Third Party insurance,Petrol,5,60000,Third Owner,Manual,2009,17.0,1197.0,1197.0,805200.0,1.75,17,2.9166666666666665
1065,2017 Maruti Baleno 1.2 Delta,2017,Zero Dep,Petrol,5,103209,First Owner,Manual,2017,21.4,1197.0,1197.0,831.0,5.02,9,4.863916906471334
1066,2017 Maruti Baleno 1.2 Delta,2017,Third Party insurance,Petrol,5,29497,First Owner,Manual,2017,21.4,1197.0,1197.0,831.0,5.59,9,18.95107977082415
1067,2012 Hyundai i10 Magna,2012,Comprehensive,Petrol,5,51000,First Owner,Manual,2012,1197.0,789.0,789.0,1117.0,2.9,14,5.686274509803922
1068,2020 Hyundai Grand i10 Nios AMT Sportz,2020,Third Party,Petrol,5,22849,First Owner,Automatic,2020,20.7,1197.0,1197.0,8186.0,6.83,6,29.891898989014837
1069,2018 Hyundai i20 1.4 Asta,2018,Third Party insurance,Diesel,5,66000,First Owner,Manual,2018,22.54,1396.0,1396.0,8873.0,5.75,8,8.712121212121213
1070,2019 BMW X1 xDrive 20d xLine,2019,Third Party insurance,Diesel,5,43000,First Owner,Automatic,2019,20.68,1995.0,1995.0,190.0,29.5,7,68.6046511627907
1071,2019 Maruti Vitara Brezza VDi,2019,Comprehensive,Diesel,5,68000,First Owner,Manual,2019,24.3,1248.0,1248.0,885.0,7.5,7,11.029411764705882
1072,2018 Mercedes-Benz GLC 220d 4MATIC Sport,2018,Comprehensive,Diesel,5,61000,First Owner,Automatic,2018,17.9,2143.0,2143.0,170.0,37.5,8,61.47540983606557
1073,2018 Maruti Ciaz Delta,2018,Comprehensive,Petrol,5,35000,First Owner,Manual,2018,20.65,1462.0,1462.0,10325.0,6.8,8,19.428571428571427
1074,2019 Maruti Baleno Zeta CVT,2019,Comprehensive,Petrol,5,47000,First Owner,Automatic,2019,19.56,1197.0,1197.0,8180.0,6.75,7,14.361702127659575
1075,2019 Maruti Vitara Brezza ZDi Plus,2019,Third Party insurance,Diesel,5,54000,First Owner,Manual,2019,24.3,1248.0,1248.0,885.0,8.75,7,16.203703703703702
1076,2015 Honda City i VTEC CVT SV,2016,Zero Dep,Petrol,5,72000,First Owner,Automatic,2015,18.0,1497.0,1497.0,1173.0,6.15,10,8.541666666666666
1077,2017 Maruti Alto 800 LXI,2017,Third Party insurance,Petrol,5,62039,First Owner,Manual,2017,796.0,4733.0,4733.0,69.0,3.02,9,4.867905672238431
1078,2020 Maruti Baleno Zeta,2020,Comprehensive,Petrol,5,23428,First Owner,Manual,2020,21.01,1197.0,1197.0,8180.0,7.14,6,30.47635308178248
1079,2017 Maruti SX4 S Cross Zeta DDiS 200 SH,2017,Comprehensive,Diesel,5,53000,First Owner,Manual,2017,25.1,1248.0,1248.0,885.0,7.95,9,15.0
1080,2012 Honda City V MT,2012,Comprehensive,Petrol,5,47925,First Owner,Manual,2012,16.8,1497.0,1497.0,1163.0,4.53,14,9.45226917057903
1081,2015 Hyundai Grand i10 Magna,2015,Third Party insurance,Petrol,5,59011,First Owner,Manual,2015,1197.0,82.0,82.0,114.0,4.26,11,7.218993069088814
1082,2019 Mahindra Alturas G4 4X2 AT,2019,Comprehensive,Diesel,7,121281,First Owner,Automatic,2019,12.35,2157.0,2157.0,17849.0,17.51,7,14.437545864562464
1083,2019 Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,Third Party,Petrol,5,63238,First Owner,Manual,2019,18.9,1197.0,1197.0,8186.0,5.15,7,8.143837566020432
1084,2014 Honda City i VTEC CVT VX,2014,Third Party insurance,Petrol,5,51376,First Owner,Automatic,2014,18.0,1497.0,1497.0,1173.0,6.0,12,11.678604796013703
1085,2013 Hyundai i10 Magna 1.1L,2013,Comprehensive,Petrol,5,51196,First Owner,Manual,2013,1086.0,6805.0,6805.0,9904.0,3.19,13,6.230955543401828
1086,2018 Hyundai Grand i10 1.2 Kappa Sportz Option AT,2018,Third Party insurance,Petrol,5,35898,Second Owner,Automatic,2018,18.9,1197.0,1197.0,8186.0,5.43,8,15.126190874143406
1087,2018 BMW 5 Series 520d Sport Line,2018,Comprehensive,Diesel,5,40000,Second Owner,Automatic,2018,22.48,1995.0,1995.0,18774.0,34.5,8,86.25
1088,2018 Maruti Ignis 1.2 Delta BSIV,2018,Comprehensive,Petrol,5,19876,First Owner,Manual,2018,20.89,1197.0,1197.0,8180.0,4.92,8,24.753471523445363
1089,2012 Maruti Swift VDI,2012,Comprehensive,Diesel,5,68000,First Owner,Manual,2012,22.9,1248.0,1248.0,74.0,4.1,14,6.029411764705881
1090,2016 Honda Amaze S Petrol,2016,Comprehensive,Petrol,5,40451,First Owner,Manual,2016,18.6,1199.0,1199.0,8876.0,5.25,10,12.978665545969196
1091,2014 Honda City i VTEC SV,2014,Third Party insurance,Petrol,5,60000,Second Owner,Manual,2014,17.4,1497.0,1497.0,1173.0,5.55,12,9.25
1092,2013 Audi A6 2.0 TDI Premium Plus,2013,Comprehensive,Diesel,5,69000,First Owner,Automatic,2013,17.68,1968.0,1968.0,17433.0,14.5,13,21.014492753623188
1093,2018 Maruti Baleno Zeta,2018,Comprehensive,Petrol,5,98000,First Owner,Manual,2018,21.01,1197.0,1197.0,8180.0,6.0,8,6.122448979591836
1095,2019 Honda Jazz VX CVT,2019,Zero Dep,Petrol,5,55000,First Owner,Automatic,2019,18.2,1199.0,1199.0,887.0,7.5,7,13.636363636363637
1096,2015 Toyota Etios GD,2015,Zero Dep,Diesel,5,104000,First Owner,Manual,2015,23.59,1364.0,1364.0,6705.0,5.25,11,5.048076923076923
1097,2019 Maruti Alto 800 VXI BSIV,2019,Zero Dep,Petrol,5,57647,First Owner,Manual,2019,24.7,796.0,796.0,473.0,3.52,7,6.106128679723143
1098,2017 Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,Third Party insurance,Petrol,5,76125,Second Owner,Manual,2017,18.9,1197.0,1197.0,8186.0,4.4,9,5.779967159277505
1099,2017 Maruti Swift Dzire VDI,2017,Third Party,Diesel,5,94857,First Owner,Manual,2017,28.4,1248.0,1248.0,7402.0,6.06,9,6.388563838198552
1100,2016 Honda Amaze S i-Vtech,2016,Comprehensive,Petrol,5,51499,First Owner,Manual,2016,18.0,1198.0,1198.0,867.0,4.96,10,9.631254975824774
1101,2023 Mahindra XUV700 AX5 7 Str Diesel AT,2023,Comprehensive,Diesel,7,22468,First Owner,Automatic,2023,2198.0,18238.0,18238.0,450.0,22.0,3,97.91703756453623
1102,2016 Maruti Celerio ZXI,2016,Zero Dep,Petrol,5,123186,First Owner,Manual,2016,25.24,998.0,998.0,6571.0,3.68,10,2.9873524588833145
1103,2021 Maruti Wagon R VXI AMT,2021,Comprehensive,Petrol,5,20000,First Owner,Automatic,2021,21.79,998.0,998.0,6705.0,6.1,5,30.5
1104,2015 Hyundai i20 Asta 1.2,2016,Zero Dep,Petrol,5,74661,First Owner,Manual,2015,18.6,1197.0,1197.0,8183.0,5.45,10,7.299661134996852
1105,2012 Maruti Swift VDI,2012,Comprehensive,Diesel,5,50018,First Owner,Manual,2012,22.9,1248.0,1248.0,74.0,4.2,14,8.396977088248232
1106,2019 Hyundai i20 1.2 Asta,2019,Third Party,Petrol,5,38000,First Owner,Manual,2019,18.6,1197.0,1197.0,8183.0,5.6,7,14.736842105263158
1107,2021 Maruti Baleno Zeta,2021,Zero Dep,Petrol,5,11971,First Owner,Manual,2021,21.01,1197.0,1197.0,8180.0,7.55,5,63.0690836187453
1109,2014 Hyundai i20 Asta 1.2,2014,Comprehensive,Petrol,5,64000,First Owner,Manual,2014,18.6,1197.0,1197.0,8183.0,5.5,12,8.59375
1110,2017 Maruti Baleno 1.2 Sigma,2017,Comprehensive,Petrol,5,37000,First Owner,Manual,2017,1197.0,831.0,831.0,115.0,5.05,9,13.64864864864865
