Unnamed: 0,car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),car_age,price_per_km
1329,2018 Volvo S60 Cross Country D4 AWD BSIV,2018,Comprehensive,Diesel,5,66455,First Owner,Automatic,2018,19.6,2400.0,2400.0,190.0,19.35,0,0.9872448979591837
1330,2023 Maruti Celerio ZXI Plus,2023,Comprehensive,Petrol,5,1229,First Owner,Manual,2023,24.97,998.0,998.0,6571.0,5.9,0,0.23628354024829798
1331,2022 Audi Q5 Premium plus BSVI,2022,Third Party insurance,Petrol,5,12100,First Owner,Automatic,2022,245.59,370.0,370.0,19.0,50.0,0,0.20359135143939086
1332,2021 Kia Sonet HTX Turbo DCT,2021,Comprehensive,Petrol,5,26597,First Owner,Automatic,2021,18.2,998.0,998.0,11835.0,9.25,0,0.5082417582417582
1333,2015 Maruti Swift VXI BSIV,2015,Comprehensive,Petrol,5,73616,First Owner,Manual,2015,22.0,1197.0,1197.0,8180.0,3.75,0,0.17045454545454544
1334,2011 Hyundai i20 Magna,2012,Comprehensive,Petrol,5,53657,First Owner,Manual,2011,18.5,1197.0,1197.0,805200.0,2.63,1,0.14216216216216215
1335,2014 Hyundai EON D Lite Plus,2014,Comprehensive,Petrol,5,37016,First Owner,Manual,2014,814.0,552.0,552.0,745.0,2.05,0,0.002518427518427518
1336,2017 Honda Jazz 1.2 SV i VTEC,2017,Comprehensive,Petrol,5,62466,First Owner,Manual,2017,18.7,1199.0,1199.0,887.0,3.9,0,0.20855614973262032
1337,2021 Hyundai Grand i10 Nios Sportz,2021,Comprehensive,Petrol,5,20041,First Owner,Manual,2021,20.7,1197.0,1197.0,8186.0,6.19,0,0.2990338164251208
1338,2017 Maruti Swift VXI,2017,Comprehensive,Petrol,5,49000,First Owner,Manual,2017,21.21,1197.0,1197.0,8180.0,3.65,0,0.17208863743517208
1339,2014 Maruti Swift Dzire VXI,2014,Comprehensive,Petrol,5,44669,First Owner,Manual,2014,19.1,1197.0,1197.0,858.0,3.79,0,0.19842931937172772
1340,2019 Hyundai Grand i10 Nios AMT Sportz,2019,Comprehensive,Petrol,5,28500,First Owner,Automatic,2019,20.7,1197.0,1197.0,8186.0,5.45,0,0.2632850241545894
1341,2014 Maruti Wagon R VXi BSII,2014,Comprehensive,Petrol,5,19843,First Owner,Manual,2014,998.0,671.0,671.0,90.0,3.05,0,0.0030561122244488976
1342,2014 Maruti Swift Dzire VXI,2014,Comprehensive,Petrol,5,44800,First Owner,Manual,2014,19.1,1197.0,1197.0,858.0,3.81,0,0.19947643979057592
1343,2016 Maruti Swift VXI,2016,Comprehensive,Petrol,5,44275,First Owner,Manual,2016,21.21,1197.0,1197.0,8180.0,3.75,0,0.1768033946251768
1344,2020 Maruti Swift VXI,2020,Comprehensive,Petrol,5,27012,First Owner,Manual,2020,21.21,1197.0,1197.0,8180.0,5.45,0,0.25695426685525696
1345,2018 Maruti Wagon R VXI AMT 1.2,2018,Comprehensive,Petrol,5,35629,First Owner,Automatic,2018,20.52,1197.0,1197.0,8180.0,4.25,0,0.2071150097465887
1346,2017 Maruti Alto K10 VXI,2017,Comprehensive,Petrol,5,37009,First Owner,Manual,2017,23.95,998.0,998.0,6705.0,2.75,0,0.11482254697286012
1347,2011 Hyundai i10 Sportz AT,2011,Comprehensive,Petrol,5,28000,First Owner,Automatic,2011,16.95,1197.0,1197.0,789.0,2.7,0,0.15929203539823011
1348,2014 Hyundai i10 Sportz 1.1L,2014,Comprehensive,Petrol,5,46022,First Owner,Manual,2014,19.81,1086.0,1086.0,6805.0,2.35,0,0.11862695608278648
1350,2018 Maruti Ertiga BSIV VXI,2018,Comprehensive,Petrol,7,22302,First Owner,Manual,2018,17.5,1373.0,1373.0,911.0,6.9,0,0.3942857142857143
1351,2021 Audi Q8 55 TFSI Quattro BSVI,2021,Third Party insurance,Petrol,5,17000,Second Owner,Automatic,2021,9.8,2995.0,2995.0,340.0,80.0,0,8.16326530612245
1352,2023 Tata Harrier XZA Plus Red Dark Diesel AT BSVI,2023,Comprehensive,Diesel,5,7400,First Owner,Automatic,2023,14.6,1956.0,1956.0,16767.0,20.25,0,1.3869863013698631
1353,2018 Datsun RediGO T Option,2018,Comprehensive,Petrol,5,17024,Second Owner,Manual,2018,22.7,799.0,799.0,5364.0,2.72,0,0.11982378854625551
1354,2014 Toyota Etios Liva VXD,2014,Comprehensive,Diesel,5,71649,First Owner,Manual,2014,23.59,1364.0,1364.0,6704.0,3.32,0,0.1407376006782535
1355,2022 Maruti Wagon R LXI,2022,Comprehensive,Petrol,5,9016,First Owner,Manual,2022,998.0,6705.0,6705.0,90.0,5.05,0,0.005060120240480962
1356,2015 Toyota Etios V,2015,Comprehensive,Petrol,5,44999,First Owner,Manual,2015,16.78,1496.0,1496.0,8873.0,3.74,0,0.22288438617401668
1357,2016 Renault Duster 85PS Diesel RxS,2016,Comprehensive,Diesel,5,78106,First Owner,Manual,2016,19.87,1461.0,1461.0,838.0,5.1,0,0.25666834423754403
1358,2015 Hyundai EON Era Plus,2015,Comprehensive,Petrol,5,34016,First Owner,Manual,2015,814.0,552.0,552.0,745.0,2.15,0,0.0026412776412776413
1359,2014 Maruti Swift VDI BSIV,2014,Comprehensive,Diesel,5,85692,First Owner,Manual,2014,25.2,1248.0,1248.0,74.0,3.47,0,0.1376984126984127
1360,2021 Tata Nexon XM BSVI,2021,Third Party insurance,Petrol,5,6500,First Owner,Manual,2021,17.33,1199.0,1199.0,11835.0,7.98,0,0.4604731679169072
1361,2021 Hyundai Venue SX Turbo,2021,Comprehensive,Petrol,5,35080,First Owner,Manual,2021,18.27,998.0,998.0,11835.0,8.99,0,0.4920634920634921
1362,2016 Volkswagen Polo 1.2 MPI Comfortline,2016,Comprehensive,Petrol,5,77727,First Owner,Manual,2016,16.2,1199.0,1199.0,74.0,3.77,0,0.23271604938271606
1363,2014 Hyundai i20 Sportz 1.2,2014,Comprehensive,Petrol,5,43000,First Owner,Manual,2014,18.5,1197.0,1197.0,8285.0,3.49,0,0.18864864864864866
1364,2019 Hyundai Grand i10 Sportz Petrol BSIV,2019,Comprehensive,Petrol,5,30000,First Owner,Manual,2019,18.9,1197.0,1197.0,8186.0,4.25,0,0.22486772486772488
1365,2016 Mahindra NuvoSport N6,2016,Comprehensive,Diesel,7,42364,First Owner,Manual,2016,17.45,1493.0,1493.0,100.0,4.5,0,0.25787965616045844
1366,2015 Honda Brio VX AT,2015,Comprehensive,Petrol,5,7000,Second Owner,Automatic,2015,16.5,1198.0,1198.0,868.0,4.95,0,0.3
1367,2016 Honda Jazz 1.2 V i VTEC,2016,Comprehensive,Petrol,5,54000,First Owner,Manual,2016,18.7,1199.0,1199.0,887.0,3.95,0,0.21122994652406418
1368,2009 Maruti Swift Dzire VXi,2009,Comprehensive,Petrol,5,45000,First Owner,Manual,2009,17.5,1298.0,1298.0,858.0,2.25,0,0.12857142857142856
1369,2013 Maruti Swift Dzire VXI,2013,Comprehensive,Petrol,5,44018,First Owner,Manual,2013,19.1,1197.0,1197.0,858.0,3.45,0,0.1806282722513089
1370,2020 Honda Civic VX,2020,Third Party insurance,Petrol,5,18500,First Owner,Automatic,2020,16.5,1799.0,1799.0,13946.0,12.9,0,0.7818181818181819
1371,2011 Hyundai Santro Xing GLS,2011,Comprehensive,Petrol,5,43002,First Owner,Manual,2011,17.92,1086.0,1086.0,621.0,1.75,0,0.09765624999999999
1372,2020 Mercedes-Benz GLC 200,2020,Third Party insurance,Petrol,5,13200,First Owner,Automatic,2020,12.74,1991.0,1991.0,197.0,50.0,0,3.924646781789639
1373,2019 Renault KWID 1.0 RXT Optional,2019,Comprehensive,Petrol,5,69381,First Owner,Manual,2019,23.01,999.0,999.0,67.0,3.27,0,0.1421121251629726
1374,2015 Hyundai Creta 1.6 CRDi SX Option,2015,Comprehensive,Diesel,5,64275,First Owner,Manual,2015,19.67,1582.0,1582.0,1262.0,6.28,0,0.31926792069140825
1375,2021 Mahindra Thar LX 4-Str Convert Top AT BSVI,2021,Comprehensive,Petrol,4,7421,First Owner,Automatic,2021,15.2,1997.0,1997.0,150.0,12.49,0,0.8217105263157896
1376,2021 Honda City ZX CVT,2021,Comprehensive,Petrol,5,5252,First Owner,Automatic,2021,18.3,1498.0,1498.0,11935.0,12.07,0,0.6595628415300546
1377,2014 Toyota Etios V,2015,Comprehensive,Petrol,5,63663,First Owner,Manual,2014,16.78,1496.0,1496.0,8873.0,3.41,1,0.20321811680572108
1378,2015 Honda City i VTEC VX,2015,Comprehensive,Petrol,5,60545,First Owner,Manual,2015,17.8,1497.0,1497.0,1173.0,5.55,0,0.31179775280898875
1379,2016 Honda Amaze S i-VTEC,2016,Comprehensive,Petrol,5,85602,First Owner,Manual,2016,17.8,1198.0,1198.0,867.0,3.33,0,0.18707865168539325
1380,2019 Toyota Fortuner 2.8 4WD AT BSIV,2019,Comprehensive,Diesel,7,35902,First Owner,Automatic,2019,15.04,2755.0,2755.0,1745.0,28.0,0,1.8617021276595747
1381,2018 Hyundai Creta 1.6 SX Option,2018,Comprehensive,Petrol,5,87172,First Owner,Manual,2018,15.8,1591.0,1591.0,1213.0,7.88,0,0.49873417721518987
1382,2014 Volkswagen Polo Petrol Highline 1.2L,2014,Comprehensive,Petrol,5,52950,Second Owner,Manual,2014,16.47,1198.0,1198.0,739.0,3.72,0,0.2258652094717669
1383,2016 Hyundai Verna 1.6 VTVT S,2016,Comprehensive,Petrol,5,42005,First Owner,Manual,2016,17.01,1591.0,1591.0,1213.0,4.71,0,0.2768959435626102
1384,2018 Hyundai Creta 1.6 SX Option,2018,Comprehensive,Petrol,5,64000,First Owner,Manual,2018,15.8,1591.0,1591.0,1213.0,8.25,0,0.5221518987341772
1385,2019 Hyundai Verna VTVT 1.6 SX Option,2019,Comprehensive,Petrol,5,32000,First Owner,Manual,2019,17.0,1591.0,1591.0,1213.0,8.25,0,0.4852941176470588
1386,2018 Hyundai Creta 1.6 SX Option,2018,Comprehensive,Petrol,5,65000,First Owner,Manual,2018,15.8,1591.0,1591.0,1213.0,8.5,0,0.5379746835443038
1387,2018 Hyundai Elantra 2.0 SX,2018,Comprehensive,Petrol,5,21000,First Owner,Manual,2018,14.59,1999.0,1999.0,14992.0,8.85,0,0.6065798492117889
1388,2016 Toyota Corolla Altis 1.8 G CVT,2016,Comprehensive,Petrol,5,39450,First Owner,Automatic,2016,14.28,1798.0,1798.0,13803.0,8.15,0,0.5707282913165267
1389,2017 Hyundai Elantra 2.0 SX,2019,Comprehensive,Petrol,5,32000,First Owner,Manual,2017,14.59,1999.0,1999.0,14992.0,8.85,2,0.6065798492117889
1390,2018 Honda WR-V i-VTEC VX,2018,Comprehensive,Petrol,5,60314,First Owner,Manual,2018,17.5,1199.0,1199.0,887.0,5.75,0,0.32857142857142857
1391,2018 Hyundai Verna VTVT 1.4 EX,2018,Comprehensive,Petrol,5,4000,First Owner,Manual,2018,19.1,1368.0,1368.0,986.0,7.49,0,0.39214659685863873
1392,2017 Maruti Ciaz Delta Diesel,2017,Comprehensive,Diesel,5,65000,First Owner,Automatic,2017,28.09,1248.0,1248.0,8850.0,5.25,0,0.18689925240299038
1393,2015 Hyundai Creta 1.6 CRDi SX Option,2015,Comprehensive,Diesel,5,78019,First Owner,Manual,2015,19.67,1582.0,1582.0,1262.0,6.39,0,0.3248601931875953
1394,2020 Renault Duster RXZ,2020,Comprehensive,Petrol,5,42970,First Owner,Manual,2020,16.42,1498.0,1498.0,10455.0,7.64,0,0.46528623629719845
1395,2010 Toyota Innova 2.5 GX 7 STR BSIV,2010,Comprehensive,Diesel,7,176000,First Owner,Manual,2010,12.8,2494.0,2494.0,102.0,4.4,0,0.34375
1396,2019 Maruti Wagon R VXI 1.2,2019,Comprehensive,Petrol,5,24100,First Owner,Manual,2019,20.52,1197.0,1197.0,8180.0,4.74,0,0.23099415204678364
1397,2015 Maruti Baleno 1.2 Alpha,2015,Comprehensive,Petrol,5,51123,First Owner,Manual,2015,21.4,1197.0,1197.0,831.0,4.71,0,0.22009345794392524
1398,2016 Skoda Octavia Ambition 1.4 TSI MT,2016,Comprehensive,Petrol,5,66000,First Owner,Manual,2016,16.8,1395.0,1395.0,13802.0,5.95,0,0.3541666666666667
1399,2015 Maruti Baleno 1.3 Zeta,2016,Comprehensive,Diesel,5,48405,First Owner,Manual,2015,27.39,1248.0,1248.0,74.0,4.98,1,0.18181818181818182
1400,2013 Audi A6 2.0 TDI Premium Plus,2013,Comprehensive,Diesel,5,52305,First Owner,Automatic,2013,17.68,1968.0,1968.0,17433.0,10.75,0,0.6080316742081449
1401,2015 Hyundai Grand i10 CRDi Asta,2015,Comprehensive,Diesel,5,46488,Second Owner,Manual,2015,24.0,1120.0,1120.0,70.0,3.71,0,0.15458333333333332
1402,2018 Hyundai i20 Diesel Sportz,2019,Comprehensive,Diesel,5,71842,First Owner,Manual,2018,22.54,1396.0,1396.0,8876.0,5.29,1,0.23469387755102042
1403,2014 Honda City i DTEC SV,2014,Comprehensive,Diesel,5,91000,Third Owner,Manual,2014,26.0,1498.0,1498.0,986.0,3.95,0,0.15192307692307694
1404,2013 Hyundai i20 Magna 1.4 CRDi (Diesel),2013,Comprehensive,Diesel,5,51334,First Owner,Manual,2013,21.9,1396.0,1396.0,8876.0,2.8,0,0.1278538812785388
1405,2016 Toyota Fortuner 2.8 2WD AT BSIV,2016,Comprehensive,Diesel,7,72560,First Owner,Automatic,2016,12.9,2755.0,2755.0,1745.0,16.7,0,1.2945736434108526
1406,2018 Hyundai Santro Sportz BSIV,2018,Comprehensive,Petrol,5,68000,First Owner,Manual,2018,20.3,1086.0,1086.0,68.0,3.85,0,0.1896551724137931
1407,2014 Maruti Swift Dzire VXI,2014,Comprehensive,Petrol,5,45000,First Owner,Manual,2014,22.41,1197.0,1197.0,8850.0,3.6,0,0.1606425702811245
1408,2013 Mitsubishi Cedia Sports,2013,Comprehensive,Petrol,5,44000,First Owner,Manual,2013,13.17,1999.0,1999.0,114.0,3.95,0,0.2999240698557327
1409,2016 Skoda Superb LK 1.8 TSI AT,2016,Comprehensive,Petrol,5,47000,First Owner,Automatic,2016,14.67,1798.0,1798.0,17746.0,10.95,0,0.7464212678936605
1410,2016 Toyota Fortuner 4x2 AT,2016,Comprehensive,Diesel,7,92044,First Owner,Automatic,2016,12.55,2982.0,2982.0,1685.0,16.5,0,1.3147410358565736
1412,2015 Honda City i VTEC VX,2015,Comprehensive,Petrol,5,60545,First Owner,Manual,2015,17.4,1497.0,1497.0,1173.0,5.5,0,0.3160919540229885
1413,2014 Maruti Ritz VDi,2014,Comprehensive,Diesel,5,79097,First Owner,Manual,2014,1248.0,7394.0,7394.0,190.0,3.29,0,0.0026362179487179485
1414,2013 Maruti Swift Dzire VXI,2014,Comprehensive,Petrol,5,68619,Second Owner,Manual,2013,19.1,1197.0,1197.0,858.0,3.44,1,0.1801047120418848
1415,2014 Audi Q5 30 TDI quattro Premium,2014,Comprehensive,Diesel,5,34452,First Owner,Automatic,2014,14.16,1968.0,1968.0,1743.0,16.75,0,1.182909604519774
1416,2017 Hyundai Grand i10 1.2 CRDi Sportz,2017,Comprehensive,Diesel,5,40326,First Owner,Manual,2017,24.0,1186.0,1186.0,7397.0,5.22,0,0.2175
1417,2019 Datsun GO T Option,2019,Comprehensive,Petrol,5,40021,First Owner,Manual,2019,19.02,1198.0,1198.0,6705.0,3.92,0,0.20609884332281808
1418,2019 Maruti Wagon R LXI,2019,Comprehensive,Petrol,5,44000,First Owner,Manual,2019,998.0,6705.0,6705.0,90.0,3.99,0,0.003997995991983968
1419,2019 Maruti Wagon R VXI 1.2,2020,Third Party,Petrol,5,7962,First Owner,Manual,2019,20.52,1197.0,1197.0,8180.0,4.89,1,0.23830409356725146
1420,2012 Toyota Innova 2.5 VX 7 STR BSIV,2012,Comprehensive,Diesel,7,260000,First Owner,Manual,2012,12.8,2494.0,2494.0,102.0,6.25,0,0.48828125
1421,2018 Nissan Micra Active XV,2018,Comprehensive,Petrol,5,44508,First Owner,Manual,2018,19.69,1198.0,1198.0,6704.0,3.38,0,0.1716607414931437
1422,2014 Hyundai Elantra SX AT,2014,Comprehensive,Petrol,5,58958,First Owner,Automatic,2014,14.5,1797.0,1797.0,1475.0,5.25,0,0.3620689655172414
1423,2018 Maruti Ignis 1.2 Zeta BSIV,2018,Third Party insurance,Petrol,5,44000,Second Owner,Manual,2018,20.89,1197.0,1197.0,8180.0,4.65,0,0.22259454284346578
1424,2022 Toyota Urban cruiser Premium,2022,Comprehensive,Petrol,5,48188,First Owner,Manual,2022,17.03,1462.0,1462.0,10326.0,8.25,0,0.4844392248972401
1425,2009 Hyundai i10 Sportz,2009,Comprehensive,Petrol,5,55000,First Owner,Manual,2009,20.36,1197.0,1197.0,789.0,1.51,0,0.07416502946954813
1426,2013 Hyundai Grand i10 Magna,2013,Comprehensive,Petrol,5,24268,First Owner,Manual,2013,1197.0,82.0,82.0,114.0,2.85,0,0.002380952380952381
1427,2019 Hyundai Creta 1.6 CRDi AT SX Plus,2019,Comprehensive,Diesel,5,23000,First Owner,Automatic,2019,17.01,1582.0,1582.0,1262.0,10.5,0,0.6172839506172839
1428,2020 MG Hector Sharp AT BSIV,2020,Comprehensive,Petrol,5,38502,First Owner,Automatic,2020,13.96,1451.0,1451.0,141.0,13.75,0,0.9849570200573066
1429,2017 Hyundai Creta 1.6 CRDi SX Plus,2017,Comprehensive,Diesel,5,35000,First Owner,Manual,2017,19.67,1582.0,1582.0,1262.0,7.5,0,0.3812913065582104
1430,2020 Kia Seltos GTX Plus,2020,Comprehensive,Petrol,5,43487,First Owner,Manual,2020,16.5,1353.0,1353.0,13808.0,13.5,0,0.8181818181818182
1431,2018 Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,Comprehensive,Diesel,5,32000,First Owner,Automatic,2018,24.3,1248.0,1248.0,885.0,7.5,0,0.30864197530864196
1432,2019 Mercedes-Benz GLA Class 200 d Sport,2019,Third Party insurance,Diesel,5,14400,First Owner,Automatic,2019,17.9,2143.0,2143.0,136.0,24.0,0,1.340782122905028
1433,2017 Volkswagen Polo 1.2 MPI Trendline,2017,Comprehensive,Petrol,5,62920,First Owner,Manual,2017,1198.0,74.0,74.0,110.0,5.27,0,0.004398998330550918
1434,2012 Maruti A-Star Vxi,2012,Comprehensive,Petrol,5,60467,First Owner,Manual,2012,19.0,998.0,998.0,661.0,2.8,0,0.14736842105263157
1435,2014 Hyundai i10 Sportz 1.1L,2014,Comprehensive,Petrol,5,65017,Second Owner,Manual,2014,19.81,1086.0,1086.0,6805.0,2.25,0,0.11357900050479557
1436,2017 Maruti Swift Dzire ZXI 1.2,2017,Comprehensive,Petrol,5,38015,First Owner,Manual,2017,21.21,1197.0,1197.0,8180.0,5.47,0,0.2578972182932579
1437,2017 Toyota Etios Liva 1.2 V,2017,Comprehensive,Petrol,5,49134,First Owner,Manual,2017,17.71,1197.0,1197.0,789.0,4.42,0,0.24957651044607565
1438,2016 Maruti Wagon R VXI AMT,2016,Comprehensive,Petrol,5,37100,Second Owner,Automatic,2016,21.79,998.0,998.0,6705.0,3.1,0,0.14226709499770537
1439,2021 Hyundai i20 Asta Opt Turbo DCT BSVI,2021,Comprehensive,Petrol,5,69977,First Owner,Automatic,2021,20.28,998.0,998.0,11841.0,8.69,0,0.42850098619329385
1440,2017 Nissan Micra CVT XV,2017,Comprehensive,Petrol,5,16937,First Owner,Automatic,2017,19.34,1198.0,1198.0,7594.0,3.25,0,0.16804550155118925
1441,2018 Mahindra XUV500 W7 BSIV,2018,Comprehensive,Diesel,7,51441,First Owner,Manual,2018,15.1,2179.0,2179.0,15287.0,10.71,0,0.709271523178808
1442,2017 Maruti Swift Dzire AMT ZXI,2017,Comprehensive,Petrol,5,53947,First Owner,Automatic,2017,21.21,1197.0,1197.0,8180.0,5.62,0,0.26496935407826494
1443,2020 Kia Seltos GTX Option,2020,Comprehensive,Petrol,5,30000,First Owner,Manual,2020,16.5,1353.0,1353.0,13808.0,13.2,0,0.7999999999999999
1444,2015 Hyundai i20 Asta 1.2,2015,Third Party,Petrol,5,40909,First Owner,Manual,2015,18.6,1197.0,1197.0,8183.0,4.35,0,0.23387096774193544
1445,2019 Mahindra TUV 300 T6 Plus,2019,Comprehensive,Diesel,7,70000,First Owner,Manual,2019,18.49,1493.0,1493.0,100.0,5.75,0,0.3109789075175771
1446,2011 Maruti Swift Dzire 1.2 Vxi BSIV,2011,Comprehensive,Petrol,5,69000,Second Owner,Manual,2011,17.5,1197.0,1197.0,858.0,2.25,0,0.12857142857142856
1447,2017 Honda Jazz 1.2 SV i VTEC,2017,Comprehensive,Petrol,5,28662,First Owner,Manual,2017,18.7,1199.0,1199.0,887.0,3.85,0,0.2058823529411765
1448,2021 Tata Harrier XTA Plus AT BSVI,2021,Comprehensive,Diesel,5,46912,First Owner,Automatic,2021,14.6,1956.0,1956.0,16767.0,16.25,0,1.113013698630137
1450,2013 Volkswagen Vento Petrol Comfortline,2013,Comprehensive,Petrol,5,65000,First Owner,Manual,2013,15.04,1598.0,1598.0,1036.0,2.5,0,0.16622340425531915
1451,2013 Mercedes-Benz C-Class C 220 CDI Avantgarde,2013,Comprehensive,Diesel,5,40238,First Owner,Automatic,2013,19.27,2143.0,2143.0,170.0,12.5,0,0.6486766995329528
1452,2020 Volkswagen Ameo 1.5 TDI Comfortline,2020,Comprehensive,Diesel,5,52000,First Owner,Manual,2020,21.66,1498.0,1498.0,10862.0,4.45,0,0.20544783010156972
1453,2021 Hyundai Santro Asta,2021,Comprehensive,Petrol,5,22873,First Owner,Manual,2021,20.3,1086.0,1086.0,6805.0,4.73,0,0.2330049261083744
1454,2012 Maruti A-Star Zxi,2012,Comprehensive,Petrol,5,77389,First Owner,Manual,2012,19.0,998.0,998.0,661.0,2.27,0,0.11947368421052632
1455,2018 Maruti Swift VVT VXI,2018,Comprehensive,Petrol,5,32000,First Owner,Manual,2018,22.0,1197.0,1197.0,8180.0,5.3,0,0.2409090909090909
1456,2016 Skoda Rapid 1.5 TDI AT Style Plus,2016,Comprehensive,Diesel,5,88935,First Owner,Automatic,2016,21.66,1498.0,1498.0,10352.0,4.85,0,0.22391505078485685
1457,2018 Nissan Micra Active XV,2018,Comprehensive,Petrol,5,53681,Second Owner,Manual,2018,19.69,1198.0,1198.0,6704.0,3.04,0,0.15439309294057896
1458,2018 Mahindra Bolero ZLX,2018,Third Party insurance,Diesel,7,60000,First Owner,Manual,2018,15.96,2523.0,2523.0,621.0,5.65,0,0.35401002506265666
1459,2015 Hyundai i20 Active 1.4 SX,2015,Comprehensive,Diesel,5,49441,First Owner,Manual,2015,21.19,1396.0,1396.0,8873.0,4.89,0,0.23076923076923073
1460,2019 Toyota Innova Crysta 2.4 VX MT BSIV,2019,Comprehensive,Diesel,7,41000,First Owner,Manual,2019,13.68,2393.0,2393.0,1478.0,16.95,0,1.2390350877192982
1461,2021 Maruti Ciaz S,2021,Comprehensive,Petrol,5,23838,First Owner,Manual,2021,20.65,1462.0,1462.0,10325.0,8.85,0,0.4285714285714286
1462,2021 Skoda Octavia L and K 1.9 TDI MT,2021,Comprehensive,Diesel,5,26719,First Owner,Manual,2021,16.4,1896.0,1896.0,90.0,7.89,0,0.4810975609756098
1463,2020 Mercedes-Benz GLS 400d 4MATIC BSVI,2020,Comprehensive,Diesel,7,34987,First Owner,Automatic,2020,2925.0,3258640000000.0,3258640000000.0,700.0,1.1,0,0.0003760683760683761
1464,2017 Mahindra TUV 300 mHAWK100 T8,2017,Comprehensive,Diesel,7,27236,Second Owner,Manual,2017,18.49,1493.0,1493.0,100.0,6.5,0,0.3515413737155219
1465,2015 Honda City i DTEC VX,2015,Comprehensive,Diesel,5,41080,First Owner,Manual,2015,25.1,1498.0,1498.0,986.0,5.9,0,0.2350597609561753
1466,2016 Toyota Etios 1.4 VXD,2016,Comprehensive,Diesel,5,72793,First Owner,Manual,2016,23.59,1364.0,1364.0,6704.0,4.55,0,0.19287833827893175
1467,2014 Hyundai i10 Sportz,2014,Comprehensive,Petrol,5,64000,Third Owner,Manual,2014,20.36,1197.0,1197.0,789.0,2.35,0,0.11542239685658154
1469,2017 Maruti Ignis Zeta,2017,Comprehensive,Petrol,5,32002,First Owner,Manual,2017,20.89,1197.0,1197.0,8180.0,4.41,0,0.21110579224509335
1470,2018 Renault Duster 85PS Diesel RxS,2018,Comprehensive,Diesel,5,105000,First Owner,Manual,2018,19.87,1461.0,1461.0,838.0,5.25,0,0.2642174131857071
1472,2020 Maruti Wagon R VXI 1.2,2020,Comprehensive,Petrol,5,20827,First Owner,Manual,2020,20.52,1197.0,1197.0,8180.0,4.6,0,0.22417153996101363
1473,2017 Mahindra Bolero mHAWK D70 ZLX,2017,Third Party insurance,Diesel,7,37852,Second Owner,Manual,2017,16.5,1493.0,1493.0,70.0,6.75,0,0.4090909090909091
1474,2022 Tata Harrier XZA AT BSVI,2022,Comprehensive,Diesel,5,16683,First Owner,Automatic,2022,14.6,1956.0,1956.0,16767.0,19.24,0,1.3178082191780822
1475,2011 Hyundai i10 Magna 1.2,2011,Comprehensive,Petrol,5,53135,First Owner,Manual,2011,1197.0,789.0,789.0,1117.0,1.8,0,0.0015037593984962407
1476,2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,Comprehensive,Petrol,5,32230,First Owner,Manual,2017,18.9,1197.0,1197.0,8186.0,5.13,0,0.27142857142857146
1477,2022 BMW 5 Series 520d Luxury Line,2022,Comprehensive,Diesel,5,11000,First Owner,Automatic,2022,20.37,1995.0,1995.0,18774.0,69.5,0,3.411880216003927
1478,2022 Volkswagen Taigun 1.0 TSI Topline AT BSVI,2022,Comprehensive,Petrol,5,10400,First Owner,Automatic,2022,18.41,999.0,999.0,11398.0,16.35,0,0.8881042911461163
1479,2022 Hyundai Grand i10 Nios Asta,2022,Comprehensive,Petrol,5,23748,First Owner,Manual,2022,20.7,1197.0,1197.0,8186.0,6.55,0,0.3164251207729469
1480,2018 Honda Amaze V CVT Petrol,2018,Comprehensive,Petrol,5,13513,First Owner,Automatic,2018,18.3,1199.0,1199.0,8876.0,7.65,0,0.4180327868852459
1481,2022 Tata Nexon XZA Plus AMT BSVI,2022,Third Party,Petrol,5,12952,First Owner,Automatic,2022,17.05,1199.0,1199.0,11835.0,10.99,0,0.644574780058651
1482,2014 Hyundai Grand i10 Sportz,2014,Comprehensive,Petrol,5,22672,First Owner,Manual,2014,18.9,1197.0,1197.0,82.0,3.84,0,0.20317460317460317
